Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-52a33c84-320e-42a0-b23e-df3dae7cf95b,PA-P2-1-562448,DLPA0289000183003040,2023-01-29 06:30:42,2023-01-29 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,8fe13ab0-0533-4a95-a889-8b6e74c66967,2-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-29 06:30:42,0,0,0,PA,P2,1.0,562448
T-57873-ea174c1f-3c60-42f0-99ee-7a34adf17e94,PA-P2-1-948871,DLPA0289000185003041,2023-01-29 06:30:43,2023-01-29 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,ba17fc20-cd73-11eb-8f87-3d80149c5d47,2-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-29 06:30:43,0,0,0,PA,P2,1.0,948871
T-57873-cd19b089-84d6-469c-b9ad-58d2343b582c,PA-P2-1-221391,DLPA0289000187003041,2023-01-30 06:30:42,2023-01-30 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,410d8c68-a289-4055-b880-e2f711c698f1,2-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-30 06:30:42,0,0,0,PA,P2,1.0,221391
T-57873-99fa7fb6-f615-4054-bfa7-d59df9c88df2,PA-P2-1-392971,DLPA0289000190003041,2023-01-30 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,6fd32966-5873-4319-a9e3-b3e84a580033,2-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-30 06:30:43,0,0,0,PA,P2,1.0,392971
T-57873-ce2cbd44-7c6d-4adc-b0e2-ea6b7f21af61,PA-P2-1-693552,DLPA0289000193003041,2023-01-31 06:30:43,2023-01-31 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,505e5bd0-f20b-11ea-87e5-1770c6c5afce,2-1-,SI ESTABA,NO ESTABA,VI,Visa,2023-01-31 06:30:43,0,0,0,PA,P2,1.0,693552
T-57873-47a3027c-c6c4-49d5-b5ab-e891730c037a,PA-P2-1-683696,DLPA0288000632015515,2023-01-31 07:55:17,2023-01-31 07:55:16,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,dd359a58-a51e-4ab0-adeb-e2936b363f2e,2-1-,NO ESTABA,NO ESTABA,AE,American Express,2023-01-31 07:55:17,0,0,0,PA,P2,1.0,683696
T-57873-5baa4178-4c8b-44ef-9775-9a785ddbafc9,PA-P2-1-551538,DLPA0288000635152529,2023-01-31 21:25:32,2023-01-31 21:25:31,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,8be741c0-2abe-11ec-962a-3187328bb77f,2-1-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-31 21:25:32,0,0,0,PA,P2,1.0,551538
T-57873-35897c70-41b3-47ef-a8e4-5a1c285a0ab1,PA-P2-1-492266,DLPA0288000636152943,2023-01-31 21:29:45,2023-01-31 21:29:44,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,51abeba0-369e-11ec-951c-1ff854d62463,2-1-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-31 21:29:45,0,0,0,PA,P2,1.0,492266
T-57873-8e323656-7a7e-441e-bd6c-47148393e665,PA-P2-1-900799,DLPA0289000196003041,2023-02-01 06:30:42,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,6fd32966-5873-4319-a9e3-b3e84a580033,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-01 06:30:42,0,0,0,PA,P2,1.0,900799
T-57873-c183c735-af12-4a76-9cb5-33d8f98c471d,PA-P2-1-194401,DLPA0288000639142825,2023-02-01 20:28:26,2023-02-01 20:28:26,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,a226d8d9-00ca-4a1f-b078-16f8ef504e71,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-01 20:28:26,0,0,0,PA,P2,1.0,194401
T-57873-42579ac3-4bce-4372-a675-ff04466f17dc,PA-P2-1-745194,DLPA0288000641153427,2023-02-01 21:34:30,2023-02-01 21:34:29,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,191e207c-dd54-483a-b101-a0d132e764c8,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-01 21:34:30,0,0,0,PA,P2,1.0,745194
T-57873-36d57678-fe45-479b-936f-1c785e5b08f3,PA-P2-1-827605,DLPA0289000200003041,2023-02-02 06:30:42,2023-02-02 6:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b895f3aa-43e5-4a98-90e1-110bc3df5633,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-02 06:30:42,0,0,0,PA,P2,1.0,827605
T-57873-a7851336-fda8-4084-9ad1-538b067fa06d,PA-P2-1-124667,DLPA0288000649155350,2023-02-02 21:53:52,2023-02-02 21:53:51,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,6fd32966-5873-4319-a9e3-b3e84a580033,2-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 21:53:52,0,0,0,PA,P2,1.0,124667
T-57873-aaf9307c-79da-4d13-aad6-f00e6040510f,PA-P2-1-991086,DLPA0288000657152210,2023-02-04 21:22:13,2023-02-04 21:22:12,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,3b395090-3418-11ec-92fe-dd39253e6f85,2-1-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-04 21:22:13,0,0,0,PA,P2,1.0,991086
T-57873-e51819d8-aaa9-4231-b7d3-7658d367c968,PA-P2-1-322220,DLPA0289000208003041,2023-02-06 06:30:43,2023-02-06 6:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,8984ff20-389c-4a54-a744-eb6fd2498364,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-06 06:30:43,0,0,0,PA,P2,1.0,322220
T-57873-e5d19830-dff8-4307-b2f3-648f378c304b,PA-P2-1-178482,DLPA0288000698151953,2023-02-08 21:19:55,2023-02-08 21:19:54,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b954a633-cc26-4f8b-98a3-9935c9d52274,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-08 21:19:55,0,0,0,PA,P2,1.0,178482
T-57873-5a5d322a-64e5-45d2-9bc3-a4b538f6dc39,PA-P2-1-660662,DLPA0288000714121036,2023-02-11 18:10:38,2023-02-11 18:10:37,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,d74880f0-1dac-11ec-9998-917955062860,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-11 18:10:38,0,0,0,PA,P2,1.0,660662
T-57873-bade1891-1d74-473f-93e7-3cd96cd28ec6,PA-P2-1-100985,DLPA0289000233003042,2023-02-12 06:30:45,2023-02-12 6:30:45,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-12 06:30:45,0,0,0,PA,P2,1.0,100985
T-57873-f210b869-91c6-4857-82cd-c5f8c73408fa,PA-P2-1-110656,DLPA0289000238003043,2023-02-13 06:30:44,2023-02-13 6:30:44,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,fad54621-5835-4ba4-b1d6-89f675046497,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-13 06:30:44,0,0,0,PA,P2,1.0,110656
T-57873-e6bc81eb-042a-40e1-8738-3487cd776ce3,PA-P2-1-862480,DLPA0288000724074659,2023-02-14 13:47:09,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,9e25cb04-8db2-4e33-bab5-e6ec95781d39,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-14 13:47:09,0,0,0,PA,P2,1.0,862480
T-57873-8d03f76e-dbad-4413-aa8c-256de9338c88,PA-P2-1-564746,DLPA0288000725074801,2023-02-14 13:48:11,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,9e25cb04-8db2-4e33-bab5-e6ec95781d39,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-14 13:48:11,0,0,0,PA,P2,1.0,564746
T-57873-40c81c8b-47b9-40e4-a2bd-e3c0808f0c80,PA-P2-1-861002,DLPA0289000246003041,2023-02-16 06:30:44,2023-02-16 6:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1c2d0a80-8144-11ec-b414-0f1fe4187f81,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-16 06:30:44,0,0,0,PA,P2,1.0,861002
T-57873-ba4109f9-4c7b-415e-a02f-3b9c13a577b1,PA-P2-1-503444,DLPA0289000250003043,2023-02-16 06:30:45,2023-02-16 6:30:45,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,f7492fc0-a3ff-11eb-941b-0d10bf367740,2-1-,ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-16 06:30:45,0,0,0,PA,P2,1.0,503444
T-57873-8302495b-bdca-4986-97e2-8e7726a48b3f,PA-P2-1-575628,DLPA0289000248003043,2023-02-16 06:30:47,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-16 06:30:47,0,0,0,PA,P2,1.0,575628
T-57873-bfb5eb1d-6be4-4599-955d-cc9dcf37b2ab,PA-P2-1-117296,DLPA0288000738155446,2023-02-16 21:54:47,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,c152eb20-654c-11ec-8edf-396ab64847e1,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-16 21:54:47,0,0,0,PA,P2,1.0,117296
T-57873-df99ed45-f1ea-4c4a-8467-c2ad480b2108,PA-P2-1-679973,DLPA0288000739155537,2023-02-16 21:55:40,2023-02-16 21:55:39,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,c152eb20-654c-11ec-8edf-396ab64847e1,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-16 21:55:40,0,0,0,PA,P2,1.0,679973
T-57873-889e929e-39ea-49ef-b7f5-3546439c0660,PA-P2-1-748151,DLPA0289000266003043,2023-02-17 06:30:45,2023-02-17 6:30:45,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,3bd45e30-be37-11eb-9d9c-2d6706a6b805,2-1-,ESTABA NOV,ESTABA DIC,ESTABA ENE,MC,2023-02-17 06:30:45,0,0,0,PA,P2,1.0,748151
T-57873-6bb92b6d-6bcf-4c5c-a621-c4f9dd27d69d,PA-P2-1-164441,DLPA0289000263003043,2023-02-17 06:30:45,2023-02-17 6:30:44,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,a00f65ea-3718-4e07-b528-270bb82d45d8,2-1-,ESTABA NOV,ESTABA DIC,ESTABA ENE,MC,2023-02-17 06:30:45,0,0,0,PA,P2,1.0,164441
T-57873-cbef3fea-b929-4fd1-81c1-229ec5460695,PA-P2-1-443035,DLPA0288000742083752,2023-02-17 14:37:54,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:37:54,0,0,0,PA,P2,1.0,443035
T-57873-b7f87682-8bd1-46aa-854b-f107e389ffbd,PA-P2-1-690871,DLPA0288000743084031,2023-02-17 14:40:33,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:40:33,0,0,0,PA,P2,1.0,690871
T-57873-17ed6a01-1461-4474-b6f7-80be8f86531a,PA-P2-1-757012,DLPA0288000744084047,2023-02-17 14:40:49,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:40:49,0,0,0,PA,P2,1.0,757012
T-57873-1ccf860c-5745-42f5-a6b2-f5b62e0f98f3,PA-P2-1-151333,DLPA0288000745084138,2023-02-17 14:41:40,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:41:40,0,0,0,PA,P2,1.0,151333
T-57873-297e14df-3b65-4638-9b11-151bd2dda9d7,PA-P2-1-930332,DLPA0288000746084159,2023-02-17 14:42:01,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:42:01,0,0,0,PA,P2,1.0,930332
T-57873-39fcbda2-7109-499d-831b-c68a513b4a5a,PA-P2-1-865479,0,2023-02-17 14:42:17,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-17 14:42:17,0,0,0,PA,P2,1.0,865479
T-57873-ca2f560e-3a64-4a7d-a776-350d0bcb4dd4,PA-P2-1-835654,DLPA0288000747085950,2023-02-17 14:59:52,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-17 14:59:52,0,0,0,PA,P2,1.0,835654
T-57873-a69c8476-2519-4f2b-8585-ff7a5d5064d9,PA-P2-1-300993,DLPA0288000748090200,2023-02-17 15:02:02,2023-02-17 15:02:01,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,5a4d4e3c-fb42-48f5-9427-94ff3f94f4c3,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-17 15:02:02,0,0,0,PA,P2,1.0,300993
T-57873-daa01575-d83e-48e6-bd5a-f3be9745541e,PA-P2-1-265131,DLPA0288000749172758,2023-02-17 23:28:00,2023-02-17 23:27:59,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,ce3270f1-ff9a-4860-8741-4ad17ef100ff,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-17 23:28:00,0,0,0,PA,P2,1.0,265131
T-57873-1dd410b6-5148-4710-ba6f-ac0f81b1deb7,PA-P2-1-122864,DLPA0289000271003043,2023-02-18 06:30:44,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-18 06:30:44,0,0,0,PA,P2,1.0,122864
T-57873-c4b73372-4447-4b06-baef-95fe4d490cb2,PA-P2-1-662873,DLPA0288000756180147,2023-02-19 00:01:48,2023-02-19 0:01:48,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,db02d948-3712-4f3c-b01b-4598b8ef744a,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-19 00:01:48,0,0,0,PA,P2,1.0,662873
T-57873-6cea9c06-68ce-4957-a683-a97688dda499,PA-P2-1-762754,DLPA0289000285003042,2023-02-20 06:30:46,2023-02-20 6:30:45,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,7e4abb2d-d1dd-4da7-9ec3-627f9327e1a8,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-20 06:30:46,0,0,0,PA,P2,1.0,762754
T-57873-fd0bc88e-c04b-4b41-a511-5617a5848952,PA-P2-1-171058,DLPA0289000295003041,2023-02-21 06:30:43,2023-02-21 6:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-21 06:30:43,0,0,0,PA,P2,1.0,171058
T-57873-a3798710-8005-4c89-8b4f-083f93c707bc,PA-P2-1-990900,DLPA0289000315003042,2023-02-24 06:30:44,2023-02-24 6:30:44,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,95ad3d51-9302-46f1-b160-c37b10199a5e,2-1-,ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-24 06:30:44,0,0,0,PA,P2,1.0,990900
T-57873-b9627a2e-0dcb-4228-aef2-b15cdc74822e,PA-P2-1-645970,DLPA0288000777115533,2023-02-24 17:55:35,2023-02-24 17:55:35,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0a8bfe93-9734-48ff-b9cc-370ffe28cb1e,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-24 17:55:35,0,0,0,PA,P2,1.0,645970
T-57873-bf6811e4-8514-4f52-b6a0-76a67d0dd852,PA-P2-1-161767,DLPA0288000781170453,2023-02-25 23:04:56,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-25 23:04:56,0,0,0,PA,P2,1.0,161767
T-57873-2cff3119-2245-413b-98e9-3d2ea3ffb7cf,PA-P2-1-136360,DLPA0288000782185628,2023-02-26 00:56:33,2023-02-26 0:56:32,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,2ad8965a-5507-42d7-8653-4a4f4f67846f,2-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-26 00:56:33,0,0,0,PA,P2,1.0,136360
T-57873-e6b9776b-aa95-434b-9e91-04735c6165d0,PA-P2-1-649391,DLPA0289000327003043,2023-02-28 06:30:45,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,410d8c68-a289-4055-b880-e2f711c698f1,2-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-28 06:30:45,0,0,0,PA,P2,1.0,649391
