Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-ce7f47ef-2487-4010-8167-1b943838b7d8,PA-P1-1-725810,DLPA0289000213003042,2023-02-07 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,0d2d2492-e3a6-402a-b933-b1cd96b90410,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VI,2023-02-07 06:30:43,0,0,0,PA,P1,1.0,725810
T-57873-ce46f9eb-35d5-44cd-a1ca-8b241325e61c,PA-P1-1-962273,DLPA0289000212003041,2023-02-07 06:30:43,2023-02-07 6:30:42,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aaa0f2d0-4871-11ec-b266-f38b800ac533,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VI,2023-02-07 06:30:43,0,0,0,PA,P1,1.0,962273
T-57873-adb8d586-5b0a-45b5-ba93-1abb7c9de19d,PA-P1-1-279248,DLPA0289000211003041,2023-02-07 06:30:44,2023-02-07 6:30:43,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,b9b73b4e-7708-4061-aa3e-1cdfd3acb208,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-07 06:30:44,0,0,0,PA,P1,1.0,279248
T-57873-55b5a88e-d5af-4f85-a57c-a5b6a02905bb,PA-P1-1-767728,DLPA0288000681134320,2023-02-07 19:43:22,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,53e56aef-9c9b-4eff-9cca-450c315a6eaa,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 19:43:22,0,0,0,PA,P1,1.0,767728
T-57873-d1552530-e639-4aad-b41b-ad0c0f1329ed,PA-P1-1-390410,DLPA0288000682134454,2023-02-07 19:44:56,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,53e56aef-9c9b-4eff-9cca-450c315a6eaa,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 19:44:56,0,0,0,PA,P1,1.0,390410
T-57873-91070160-8a73-4896-8b0c-91c4cb244995,PA-P1-1-363612,DLPA0288000683140518,2023-02-07 20:05:20,2023-02-07 20:05:19,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,53e56aef-9c9b-4eff-9cca-450c315a6eaa,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 20:05:20,0,0,0,PA,P1,1.0,363612
T-57873-d7426fff-acb0-4d01-b6c3-f4b878b0578a,PA-P1-1-434641,DLPA0288000687223208,2023-02-08 04:32:10,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,8c0ecf00-1af8-11ec-b319-a5efebbdb203,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 04:32:10,0,0,0,PA,P1,1.0,434641
T-57873-08c6a25b-fd6a-4b6b-a0ac-f852ccd529db,PA-P1-1-943373,DLPA0288000688223317,2023-02-08 04:33:18,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,8c0ecf00-1af8-11ec-b319-a5efebbdb203,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 04:33:18,0,0,0,PA,P1,1.0,943373
T-57873-962be268-734c-4a5f-974e-a7c37e7d4b3f,PA-P1-1-348619,DLPA0288000689223630,2023-02-08 04:36:32,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,8c0ecf00-1af8-11ec-b319-a5efebbdb203,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 04:36:32,0,0,0,PA,P1,1.0,348619
T-57873-2ed592a1-538b-4c67-ba9f-ed83f8a23d86,PA-P1-1-908799,DLPA0288000690232442,2023-02-08 05:24:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,608bc530-2c86-11ec-8361-c99a3957ce3f,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-08 05:24:43,0,0,0,PA,P1,1.0,908799
T-57873-f5807d7f-d346-43d7-bc2a-037c2fd1e280,PA-P1-1-340562,DLPA0288000691232649,2023-02-08 05:26:51,2023-02-08 5:26:50,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,608bc530-2c86-11ec-8361-c99a3957ce3f,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-08 05:26:51,0,0,0,PA,P1,1.0,340562
T-57873-1346983c-c87d-4807-9347-083612d24a19,PA-P1-1-850112,DLPA0289000216003041,2023-02-08 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,8cb96ca0-7327-11eb-b9d4-652f2ca5bd1a,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-08 06:30:43,0,0,0,PA,P1,1.0,850112
T-57873-8bec9804-1574-4702-b59e-772572790624,PA-P1-1-474941,DLPA0289000219003041,2023-02-09 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,0d2d2492-e3a6-402a-b933-b1cd96b90410,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VI,2023-02-09 06:30:43,0,0,0,PA,P1,1.0,474941
T-57873-b0e36cbd-a1c3-4076-8fbc-651e71dc9da6,PA-P1-1-771068,DLPA0288000702130857,2023-02-09 19:08:59,2023-02-09 19:08:58,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,3cd234d0-1033-11ec-bcde-7f9f5428c4ea,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-09 19:08:59,0,0,0,PA,P1,1.0,771068
T-57873-3281702c-ea07-4294-a5af-e329bbbcc5c7,PA-P1-1-224023,DLPA0288000703190727,2023-02-10 01:07:28,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,206d8405-bbc7-4f7b-9be7-9c46c96a7c55,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-10 01:07:28,0,0,0,PA,P1,1.0,224023
T-57873-35aa79de-67f9-43d4-8ea0-ed5b5ac46bd7,PA-P1-1-622703,DLPA0288000704190859,2023-02-10 01:09:01,2023-02-10 1:09:00,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,206d8405-bbc7-4f7b-9be7-9c46c96a7c55,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-10 01:09:01,0,0,0,PA,P1,1.0,622703
T-57873-53b4d4b9-57d5-43b0-a2bc-438a8c61e936,PA-P1-1-296280,DLPA0289000225003041,2023-02-10 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,8cb96ca0-7327-11eb-b9d4-652f2ca5bd1a,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-10 06:30:43,0,0,0,PA,P1,1.0,296280
T-57873-6fcaf784-58cf-41d0-a0c4-34c339ea050c,PA-P1-1-739434,DLPA0289000227003041,2023-02-11 06:30:43,2023-02-11 6:30:43,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,a45ac810-270d-11ec-bf3e-bd58ef8738df,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-11 06:30:43,0,0,0,PA,P1,1.0,739434
