Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
D-57873-2d03e614-045a-423f-bbda-fb5808203338,BR-P2-3-564361,QRS1TXWQDK9JZJJSNWDTDNACN3FCWD9VMZX,2022-11-23 19:36:42,2022-11-23 19:40:18,66.74,2.6,381.87,14.8929,0.0,0.0,BRL,5.7,BR,4fb5b590-fab9-11eb-a85e-afd2aed3d8a0,2-3-,PQ,PIX QR,CASH,PAID,2022-11-23 19:36:42,0,0,0,BR,P2,3.0,564361
D-57873-7db23c01-c7d2-4134-b2a9-9cf883f6571e,BR-P2-3-136779,QRS1TXHMTXJQW6NIBWZOHBDJWGGNWBIGY4U,2022-11-25 13:34:24,0,67.12,2.62,381.87,14.8929,0.0,0.0,BRL,5.6676,BR,835ea980-6e1d-11ec-b6d5-1379906adf7b,2-3-,PQ,PIX QR,CASH,REJECTED,2022-11-25 13:34:24,0,0,0,BR,P2,3.0,136779
D-57873-e219205d-2103-4875-8aab-229fb4a8f41c,BR-P2-3-801224,QRS1TXHJXKJ473XIJDVKSAAW8AA5YHJTSEX,2022-12-23 00:10:44,2022-12-23 00:11:08,69.37,2.71,381.87,14.8929,0.0,0.0,BRL,5.4839,BR,fa628d20-a30e-11eb-af36-630055b784f4,2-3-,no,PQ,PIX QR,CASH,2022-12-23 00:10:44,0,0,0,BR,P2,3.0,801224
D-57873-8e240ea6-5060-4ef4-b945-988ddab6dd29,BR-P2-3-315747,QRS1TXNA1B6QZDPJBA9J4PBBEKCAVNBBBTG,2023-01-04 20:45:38,2023-01-04 20:47:50,66.01,2.57,381.87,14.8929,0.0,0.0,BRL,5.7628,BR,9b9f7f67-bc3f-4c2c-867d-78affa091e7c,2-3-,NO ESTABA,NO ESTABA,PQ,PIX QR,2023-01-04 20:45:38,0,0,0,BR,P2,3.0,315747
D-57873-6d036c4d-3bfe-49d2-9b93-deb7df202c39,BR-P2-3-586305,QRS1TX9MDC6NK2IWKLSSQLKDBGOS6EUJOJV,2023-01-19 17:26:30,2023-01-19 17:27:13,68.86,2.69,381.87,14.8929,0.0,0.0,BRL,5.5247,BR,a42bb6bb-b167-4aab-8cae-008e2d5f89a5,2-3-,NO ESTABA,NO ESTABA,PQ,PIX QR,2023-01-19 17:26:30,0,0,0,BR,P2,3.0,586305
D-57873-053a6b1c-6dec-4586-a614-3218266403d8,BR-P2-3-568717,QRS1TXZ3NFLYSPLHAEL7XFCVWNJQCJ9ZXGF,2023-01-20 01:35:45,0,69.32,2.7,381.87,14.8929,0.0,0.0,BRL,5.4879,BR,834298c0-be63-4139-bfc1-45e9c7b2e390,2-3-,NO ESTABA,NO ESTABA,PQ,PIX QR,2023-01-20 01:35:45,0,0,0,BR,P2,3.0,568717
T-57873-1dd3b767-126c-457b-ace8-d30103d83516,BR-P2-3-574636,023c9ed6-d6b9-4ff2-9678-4cb456e8378c,2023-01-24 03:08:14,2023-01-24 03:08:13,69.06,2.21,381.87,12.2198,0.0,0.0,BRL,5.5083,BR,36071270-c339-11eb-8a47-81e10c85f6de,2-3-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-24 03:08:14,0,0,0,BR,P2,3.0,574636
D-57873-942d1de7-4f87-450e-b7ef-664763b02cc4,BR-P2-3-773198,QRS1TX6OXI1WAJ7C3OIS8BQRSS5WZMXHNAD,2023-01-25 00:28:03,2023-01-25 00:29:08,69.78,2.72,381.87,14.8929,0.0,0.0,BRL,5.4515,BR,8ef882a7-5a42-44a5-8345-94a062805a66,2-3-,NO ESTABA,NO ESTABA,PQ,PIX QR,2023-01-25 00:28:03,0,0,0,BR,P2,3.0,773198
T-57873-a76ada76-d52d-4de5-a284-d603976311c9,BR-P2-3-146955,68234e77-3717-4499-bbc9-faae49b97736,2023-01-27 21:33:27,2023-01-27 21:33:26,70.25,2.25,381.87,12.2198,0.0,0.0,BRL,5.4156,BR,ad1fca00-1629-11ec-953d-fddf46f47f6d,2-3-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-27 21:33:27,0,0,0,BR,P2,3.0,146955
T-57873-23576ad2-31a4-4a96-8858-880da3347cb5,BR-P2-3-231267,0f0f54f9-e7a9-469b-aa84-4a6d4e078b14,2023-02-01 19:57:12,2023-02-01 19:57:11,71.0,2.27,381.87,12.2198,0.0,0.0,BRL,5.3582,BR,54b8a188-5e86-4cea-9d3a-8fe192cc3ca7,2-3-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-01 19:57:12,0,0,0,BR,P2,3.0,231267
T-57873-a4061257-10bb-4f1f-8bbb-d16ac2256746,BR-P2-3-570793,c7a99d90-d8c0-4dde-bc5e-25bc41e6aab6,2023-02-03 23:43:42,2023-02-03 23:43:41,69.91,2.24,381.87,12.2198,0.0,0.0,BRL,5.4418,BR,f6e73240-89d7-11eb-9f43-bf4a46c80f5b,2-3-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-03 23:43:42,0,0,0,BR,P2,3.0,570793
D-57873-c6dc9761-1a3b-4502-98ed-7ff581ce178d,BR-P2-3-104840,QRS1TXY0YOPIFHEGY0RUYSODUGV6OWV7NPA,2023-02-08 16:34:32,2023-02-08 16:35:13,68.54,2.67,381.87,14.8929,0.0,0.0,BRL,5.5507,BR,3bed34ff-d68b-4e3f-aca7-d1f422ca9c11,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ,2023-02-08 16:34:32,0,0,0,BR,P2,3.0,104840
T-57873-16e49e96-ac59-47cc-bb2d-9482deb1f9c4,BR-P2-3-687267,37c325ca-833a-4153-a085-5a71aa84e4da,2023-02-10 17:35:04,2023-02-10 17:35:03,68.36,2.19,381.87,12.2198,0.0,0.0,BRL,5.5648,BR,6ad78d18-5ce8-4d80-a85e-c3cfe70b1d8a,2-3-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VI,2023-02-10 17:35:04,0,0,0,BR,P2,3.0,687267
T-57873-68a38d2a-d68c-406f-bfea-047c835d7dc0,BR-P2-3-777337,cfbec483-710f-46a5-b9cf-f5cb21dc41a8,2023-02-17 06:30:47,2023-02-17 6:30:46,68.75,2.2,381.87,12.2198,0.0,0.0,BRL,5.5333,BR,64ae4f40-1a9e-4561-908b-c683253c25e2,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-17 06:30:47,0,0,0,BR,P2,3.0,777337
T-57873-4ac1e76f-3a5f-41ea-a671-50a6662f0ad2,BR-P2-3-979621,11176023002ON9ABUNRC,2023-02-17 06:30:48,0,68.75,2.2,381.87,12.2198,0.0,0.0,BRL,5.5333,BR,9c28d460-274b-44bd-bad4-7c61b0d748ed,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-17 06:30:48,0,0,0,BR,P2,3.0,979621
T-57873-41b1a4c6-15d9-41ba-978a-1ca913f5b2ac,BR-P2-3-290019,11176023002OP54OMTHC,2023-02-19 06:30:47,0,69.51,2.22,381.87,12.2198,0.0,0.0,BRL,5.4731,BR,9c28d460-274b-44bd-bad4-7c61b0d748ed,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-19 06:30:47,0,0,0,BR,P2,3.0,290019
T-57873-6b40c006-8bb8-49a2-a8d0-c90a75a68887,BR-P2-3-549172,a7018037-6ef2-4790-8b41-1e67537008aa,2023-02-19 20:52:15,2023-02-19 20:52:14,69.51,2.22,381.87,12.2198,0.0,0.0,BRL,5.4731,BR,0d90a9f0-6d00-11ec-8591-dde584c8b3d5,2-3-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MC,2023-02-19 20:52:15,0,0,0,BR,P2,3.0,549172
T-57873-153a57a4-63d9-4758-a5ec-2420f2d02955,BR-P2-3-885702,0,2023-02-20 06:30:47,0,69.51,2.22,381.87,12.2198,0.0,0.0,BRL,5.4731,BR,26157b9c-b834-4c8e-ae61-7c612917348d,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-20 06:30:47,0,0,0,BR,P2,3.0,885702
T-57873-5f62adc9-3733-44e8-9380-e0bddab2c457,BR-P2-3-457310,fcdbfbad-0660-4031-9157-d9b1ccd5f6dd,2023-02-21 06:30:46,2023-02-21 6:30:46,69.51,2.22,381.87,12.2198,0.0,0.0,BRL,5.4731,BR,3220f8f3-7831-4a36-b20e-a4c6a7cf93ee,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-21 06:30:46,0,0,0,BR,P2,3.0,457310
T-57873-970893ee-f15e-4556-8aef-a0f884c5af9d,BR-P2-3-650902,0,2023-02-22 06:30:46,0,69.51,2.22,381.87,12.2198,0.0,0.0,BRL,5.4731,BR,26157b9c-b834-4c8e-ae61-7c612917348d,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-22 06:30:46,0,0,0,BR,P2,3.0,650902
D-57873-fdc22ae8-6a61-4fa9-8447-85d65acf3553,BR-P2-3-100390,QRS1TXNCQUUCGU2QKALCJKCRWIKS9W4SAHL,2023-02-22 13:59:15,2023-02-22 14:00:00,69.51,2.71,381.87,14.8929,0.0,0.0,BRL,5.4731,BR,7922e500-9bcc-11eb-a0dd-db2c764e6d10,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,PQ,2023-02-22 13:59:15,0,0,0,BR,P2,3.0,100390
T-57873-e9cf25b2-f1c6-4d73-9147-e38f9a72ef7f,BR-P2-3-836313,0,2023-02-23 06:30:47,0,69.56,2.23,381.87,12.2198,0.0,0.0,BRL,5.4694,BR,af56d661-ed31-43ee-a2db-fd4328d4d5a3,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-23 06:30:47,0,0,0,BR,P2,3.0,836313
T-57873-863aabfc-6fe1-4d05-aaa0-2850e54662bd,BR-P2-3-581436,0,2023-02-25 06:30:47,0,69.01,2.21,381.87,12.2198,0.0,0.0,BRL,5.5124,BR,af56d661-ed31-43ee-a2db-fd4328d4d5a3,2-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-25 06:30:47,0,0,0,BR,P2,3.0,581436
